Data source record id,NCBI tax id,BioSample,BioProject,Data source organism name,NCBI scientific name,RDP taxa,Data source lineage,NCBI taxonomic lineage,RDP taxonomic lineage,basecount,16S gene count,23S gene count,tRNA gene count,Curator,Evidence,Note,References,rrnDB version
GCF_000012385.1,336407,SAMN02603144,PRJNA224116,Rickettsia bellii RML369-C,Rickettsia bellii RML369-C,Rickettsia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rickettsiales|order; Rickettsiaceae|family; Rickettsia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012405.1,269800,SAMN02598543,PRJNA224116,Thermobifida fusca YX,Thermobifida fusca YX,Thermobifida (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Streptosporangiales|order; Nocardiopsaceae|family; Thermobifida|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012485.1,319225,SAMN02598284,PRJNA224116,Pelodictyon luteolum DSM 273,Pelodictyon luteolum DSM 273,Chlorobium (genus),NA,NA,Bacteria|domain; Chlorobiota|phylum; Chlorobiia|class; Chlorobiales|order; Chlorobiaceae|family; Chlorobium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012565.1,269484,SAMN02598261,PRJNA224116,Ehrlichia canis str. Jake,Ehrlichia canis str. Jake,Ehrlichia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rickettsiales|order; Anaplasmataceae|family; Ehrlichia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012665.1,207559,SAMN02598492,PRJNA224116,Oleidesulfovibrio alaskensis G20,Oleidesulfovibrio alaskensis G20,Oleidesulfovibrio (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Desulfovibrionales|order; Desulfovibrionaceae|family; Oleidesulfovibrio|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012685.1,246197,SAMN02604018,PRJNA224116,Myxococcus xanthus DK 1622,Myxococcus xanthus DK 1622,Myxococcus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Myxococcales|order; Cystobacterineae|suborder; Myxococcaceae|family; Myxococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012725.1,323098,SAMN02598308,PRJNA224116,Nitrobacter winogradskyi Nb-255,Nitrobacter winogradskyi Nb-255,Nitrobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Hyphomicrobiales|order; Bradyrhizobiaceae|family; Nitrobacter|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012765.1,340047,SAMN02603434,PRJNA224116,Mycoplasma capricolum subsp. capricolum ATCC 27343,Mycoplasma capricolum subsp. capricolum ATCC 27343,Mycoplasma (genus),NA,NA,Bacteria|domain; Mycoplasmatota|phylum; Mollicutes|class; Mycoplasmatales|order; Mycoplasmataceae|family; Mycoplasma|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012805.1,323261,SAMN02598329,PRJNA224116,Nitrosococcus oceani ATCC 19707,Nitrosococcus oceani ATCC 19707,Nitrosococcus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Chromatiales|order; Chromatiaceae|family; Nitrosococcus|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012825.1,435590,SAMN02604309,PRJNA224116,Phocaeicola vulgatus ATCC 8482,Phocaeicola vulgatus ATCC 8482,Phocaeicola (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Bacteroidia|class; Bacteroidales|order; Bacteroidaceae|family; Phocaeicola|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012865.1,246194,SAMN02603998,PRJNA224116,Carboxydothermus hydrogenoformans Z-2901,Carboxydothermus hydrogenoformans Z-2901,Carboxydothermus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Clostridia|class; Thermoanaerobacterales|order; Thermoanaerobacteraceae|family; Carboxydothermus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012885.1,338963,SAMN02598295,PRJNA224116,Syntrophotalea carbinolica DSM 2380,Syntrophotalea carbinolica DSM 2380,Syntrophotalea (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Desulfuromonadales|order; Syntrophotaleaceae|family; Syntrophotalea|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012925.1,269799,SAMN02598399,PRJNA224116,Geobacter metallireducens GS-15,Geobacter metallireducens GS-15,Geobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Desulfuromonadales|order; Geobacteraceae|family; Geobacter|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012945.1,482957,SAMN02598262,PRJNA224116,Burkholderia lata,Burkholderia lata,Burkholderia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Burkholderia|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012965.1,326298,SAMN02598289,PRJNA224116,Sulfurimonas denitrificans DSM 1251,Sulfurimonas denitrificans DSM 1251,Sulfurimonas (genus),NA,NA,Bacteria|domain; Campylobacterota|phylum; Campylobacteria|class; Campylobacterales|order; Helicobacteraceae|family; Sulfurimonas|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000012985.1,349521,SAMN02603483,PRJNA224116,Hahella chejuensis KCTC 2396,Hahella chejuensis KCTC 2396,Hahella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Oceanospirillales|order; Hahellaceae|family; Hahella|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013025.1,228405,SAMN02604041,PRJNA224116,Hyphomonas neptunium ATCC 15444,Hyphomonas neptunium ATCC 15444,Hyphomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Caulobacterales|order; Hyphomonadaceae|family; Hyphomonas|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013085.1,269796,SAMN02598538,PRJNA224116,Rhodospirillum rubrum ATCC 11170,Rhodospirillum rubrum ATCC 11170,Rhodospirillum (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rhodospirillales|order; Rhodospirillaceae|family; Rhodospirillum|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013145.1,205920,SAMN02604010,PRJNA224116,Ehrlichia chaffeensis str. Arkansas,Ehrlichia chaffeensis str. Arkansas,Ehrlichia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rickettsiales|order; Anaplasmataceae|family; Ehrlichia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013165.1,222891,SAMN02604016,PRJNA224116,Neorickettsia sennetsu str. Miyayama,Neorickettsia sennetsu str. Miyayama,Neorickettsia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rickettsiales|order; Anaplasmataceae|family; Neorickettsia|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013325.1,279238,SAMN02598432,PRJNA224116,Novosphingobium aromaticivorans DSM 12444,Novosphingobium aromaticivorans DSM 12444,Novosphingobium (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Sphingomonadales|order; Erythrobacteraceae|family; Novosphingobium|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013345.1,106370,SAMN02199398,PRJNA224116,Frankia casuarinae,Frankia casuarinae,Frankia (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Frankiales|order; Frankiaceae|family; Frankia|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013405.1,56780,SAMN02603418,PRJNA224116,Syntrophus aciditrophicus SB,Syntrophus aciditrophicus SB,Syntrophus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Syntrophobacterales|order; Syntrophaceae|family; Syntrophus|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013425.1,93061,SAMN02604235,PRJNA57795,Staphylococcus aureus subsp. aureus NCTC 8325,Staphylococcus aureus subsp. aureus NCTC 8325,Staphylococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Staphylococcaceae|family; Staphylococcus|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013605.1,338969,SAMN02598320,PRJNA224116,Rhodoferax ferrireducens T118,Rhodoferax ferrireducens T118,Rhodoferax (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Comamonadaceae|family; Rhodoferax|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013645.1,266265,SAMN02598451,PRJNA224116,Paraburkholderia xenovorans LB400,Paraburkholderia xenovorans LB400,Paraburkholderia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Paraburkholderia|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013665.1,203122,SAMN02598483,PRJNA224116,Saccharophagus degradans 2-40,Saccharophagus degradans 2-40,Saccharophagus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Cellvibrionales|order; Cellvibrionaceae|family; Saccharophagus|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013705.1,265072,SAMN02598256,PRJNA224116,Methylobacillus flagellatus KT,Methylobacillus flagellatus KT,Methylobacillus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Nitrosomonadales|order; Methylophilaceae|family; Methylobacillus|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013765.1,318161,SAMN02598300,PRJNA224116,Shewanella denitrificans OS217,Shewanella denitrificans OS217,Shewanella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Alteromonadales|order; Shewanellaceae|family; Shewanella|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013885.1,323097,SAMN02598307,PRJNA224116,Nitrobacter hamburgensis X14,Nitrobacter hamburgensis X14,Nitrobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Hyphomicrobiales|order; Bradyrhizobiaceae|family; Nitrobacter|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013905.1,335284,SAMN02598327,PRJNA224116,Psychrobacter cryohalolentis K5,Psychrobacter cryohalolentis K5,Psychrobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pseudomonadales|order; Moraxellaceae|family; Psychrobacter|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000013985.1,317655,SAMN02598319,PRJNA224116,Sphingopyxis alaskensis RB2256,Sphingopyxis alaskensis RB2256,Sphingopyxis (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Sphingomonadales|order; Sphingomonadaceae|family; Sphingopyxis|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014005.1,204669,SAMN02598354,PRJNA224116,Candidatus Koribacter versatilis Ellin345,Candidatus Koribacter versatilis Ellin345,Candidatus Koribacter (genus),NA,NA,Bacteria|domain; Acidobacteriota|phylum; Terriglobia|class; Terriglobales|order; Acidobacteriaceae|family; Candidatus Koribacter|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014025.1,367737,SAMN02604276,PRJNA224116,Aliarcobacter butzleri RM4018,Aliarcobacter butzleri RM4018,Arcobacter (genus),NA,NA,Bacteria|domain; Campylobacterota|phylum; Campylobacteria|class; Campylobacterales|order; Arcobacteraceae|family; Arcobacter|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014145.1,269798,SAMN02598536,PRJNA224116,Cytophaga hutchinsonii ATCC 33406,Cytophaga hutchinsonii ATCC 33406,Cytophaga (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Cytophagia|class; Cytophagales|order; Cytophagaceae|family; Cytophaga|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014185.1,266117,SAMN02598258,PRJNA224116,Rubrobacter xylanophilus DSM 9941,Rubrobacter xylanophilus DSM 9941,Rubrobacter (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Rubrobacteria|class; Rubrobacterales|order; Rubrobacteraceae|family; Rubrobacter|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014265.1,203124,SAMN02598485,PRJNA224116,Trichodesmium erythraeum IMS101,Trichodesmium erythraeum IMS101,Trichodesmium (genus),NA,NA,Bacteria|domain; Cyanobacteriota|phylum; Cyanophyceae|class; Oscillatoriales|order; Oscillatoriaceae|family; Trichodesmium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014425.1,324831,SAMN02598542,PRJNA224116,Lactobacillus gasseri ATCC 33323 = JCM 1131,Lactobacillus gasseri ATCC 33323 = JCM 1131,Lactobacillus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Lactobacillaceae|family; Lactobacillus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014445.1,203120,SAMN02598482,PRJNA224116,Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293,Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293,Leuconostoc (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Leuconostocaceae|family; Leuconostoc|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014505.1,278197,SAMN02598525,PRJNA224116,Pediococcus pentosaceus ATCC 25745,Pediococcus pentosaceus ATCC 25745,Pediococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Lactobacillaceae|family; Pediococcus|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014705.1,318167,SAMN02598301,PRJNA224116,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina NCIMB 400,Shewanella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Alteromonadales|order; Shewanellaceae|family; Shewanella|genus,NA,9,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014725.1,335541,SAMN02598286,PRJNA224116,Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,Syntrophomonas (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Clostridia|class; Eubacteriales|order; Syntrophomonadaceae|family; Syntrophomonas|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014765.1,335283,SAMN02598323,PRJNA224116,Nitrosomonas eutropha C91,Nitrosomonas eutropha C91,Nitrosomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Nitrosomonadales|order; Nitrosomonadaceae|family; Nitrosomonas|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014785.1,187272,SAMN02598349,PRJNA224116,Alkalilimnicola ehrlichii MLHE-1,Alkalilimnicola ehrlichii MLHE-1,Alkalilimnicola (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Chromatiales|order; Ectothiorhodospiraceae|family; Alkalilimnicola|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014805.1,380703,SAMN02604052,PRJNA224116,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Aeromonadales|order; Aeromonadaceae|family; Aeromonas|genus,NA,10,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014865.1,156889,SAMN02598452,PRJNA224116,Magnetococcus marinus MC-1,Magnetococcus marinus MC-1,Magnetococcus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Magnetococcales|order; Magnetococcaceae|family; Magnetococcus|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014885.1,225849,SAMN02603456,PRJNA224116,Shewanella piezotolerans WP3,Shewanella piezotolerans WP3,Shewanella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Alteromonadales|order; Shewanellaceae|family; Shewanella|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000014965.1,335543,SAMN02598285,PRJNA224116,Syntrophobacter fumaroxidans MPOB,Syntrophobacter fumaroxidans MPOB,Syntrophobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Syntrophobacterales|order; Syntrophobacteraceae|family; Syntrophobacter|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015025.1,351607,SAMN02598358,PRJNA224116,Acidothermus cellulolyticus 11B,Acidothermus cellulolyticus 11B,Acidothermus (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Acidothermales|order; Acidothermaceae|family; Acidothermus|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015045.1,338966,SAMN02598297,PRJNA224116,Pelobacter propionicus DSM 2379,Pelobacter propionicus DSM 2379,Pelobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Desulfuromonadales|order; Desulfuromonadaceae|family; Pelobacter|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015105.1,413404,SAMN02598375,PRJNA224116,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),Gammaproteobacteria (class),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015125.1,290317,SAMN02598273,PRJNA224116,Chlorobium phaeobacteroides DSM 266,Chlorobium phaeobacteroides DSM 266,Chlorobium (genus),NA,NA,Bacteria|domain; Chlorobiota|phylum; Chlorobiia|class; Chlorobiales|order; Chlorobiaceae|family; Chlorobium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015245.1,326297,SAMN02598298,PRJNA224116,Shewanella amazonensis SB2B,Shewanella amazonensis SB2B,Shewanella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Alteromonadales|order; Shewanellaceae|family; Shewanella|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015285.1,357804,SAMN02598361,PRJNA224116,Psychromonas ingrahamii 37,Psychromonas ingrahamii 37,Psychromonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Alteromonadales|order; Psychromonadaceae|family; Psychromonas|genus,NA,10,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015305.1,350058,SAMN02598347,PRJNA224116,Mycolicibacterium vanbaalenii PYR-1,Mycolicibacterium vanbaalenii PYR-1,Mycobacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Mycobacteriaceae|family; Mycobacterium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015345.1,246195,SAMN02603972,PRJNA224116,Dichelobacter nodosus VCS1703A,Dichelobacter nodosus VCS1703A,Dichelobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Cardiobacteriales|order; Cardiobacteriaceae|family; Dichelobacter|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015445.1,360095,SAMN02604047,PRJNA224116,Bartonella bacilliformis KC583,Bartonella bacilliformis KC583,Bartonella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Hyphomicrobiales|order; Bartonellaceae|family; Bartonella|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_000015485.1,391774,SAMN02598381,PRJNA224116,Nitratidesulfovibrio vulgaris DP4,Nitratidesulfovibrio vulgaris DP4,Desulfovibrio (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Desulfovibrionales|order; Desulfovibrionaceae|family; Desulfovibrio|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
